Brand,Description,Catérogie,Format (petit),Prix Total,Prix unitaire,Format (grand),Prix Total,Prix unitaire,URL
Rich's,Garniture fouettée 1 kg,surgele,unité (1kg),4.49,0.449,caisse (12x1kg),50.99,0.425,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/garniture-surgelee/garniture-fouettee-surgelee-richs-02646/
Rich's,Garniture fouettée On Top 454 g,surgele,unité (454g),4.99,1.099,caisse (12x454g),53.99,0.991,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/garniture-surgelee/garniture-fouettee-on-top-congelee-richs-09649/
Rich's,Garniture fouettée on top au chocolat 454 g,surgele,unité (454g),6.79,1.496,caisse (6x454g),34.99,1.285,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/garniture-surgelee/garniture-fouettee-ontop-au-chocolat-congele-richs-14804/
Cool Whip,Garniture fouettée surgelée 1 L,surgele,unité (1L),3.99,0.399,caisse (24x1L),81.99,0.342,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/garniture-surgelee/garniture-fouettee-surgelee-cool-whip-29246/
Eggo,Gaufre bleuet x48,surgele,N/A,N/A,N/A,caisse (48un),14.29,0.298,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/patisserie-surgelee/gauffre-au-bleuet-surgele-eggo-22293/
Eggo,Gaufre nature 560 g,surgele,unité (560g),5.49,0.98,caisse (12X560g),59.99,0.893,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/patisserie-surgelee/gaufre-nature-surgelee-eggo-26362/
Eggo,Gaufre nature x48,surgele,N/A,N/A,N/A,caisse (48x35g),13.49,0.803,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/patisserie-surgelee/gaufre-nature-congelee-eggo-13273/
Rich's,Glaçage fouetté vanille 15 lb,surgele,unité (15lb),60.79,0.893,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/glacage-surgele/glacage-fouettee-a-la-vanille-surgele-richs-24415/
Arctic glacier,"Glaçons 2,7 kg",surgele,unité (2.7kg),2.49,0.092,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/autre/glacons-arctic-glacier-arctic-glacier-31809/
Casa Morena,Gnocchi aux asperges et ricotta surgelés 1 kg,surgele,unité (1kg),8.39,0.839,caisse (5x1kg),36.29,0.726,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/gnocchi-aux-asperges-et-ricotta-congele-casa-morena-11636/
Casa Morena,Gnocchi aux champignons surgelés 1 kg,surgele,unité (1kg),8.39,0.839,caisse (5x1kg),36.29,0.726,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/gnocchi-aux-champignons-congele-casa-morena-11634/
Casa Morena,Gnocchi aux champignons surgelés 1 kg,surgele,unité (1kg),8.39,0.839,caisse (5x1kg),36.29,0.726,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/gnocchi-aux-champignons-congele-casa-morena-11634/
Casa Morena,Gnocchi aux légumes surgelés 1 kg,surgele,unité (1kg),8.39,0.839,caisse (5x1kg),36.29,0.726,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/gnocchi-aux-legumes-congele-casa-morena-11635/
Vespucci,"Gnocchi pommes de terre surgelés 1,5 kg",surgele,unité (1.5kg),10.29,0.686,caisse (6x1.5kg),54.99,0.611,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/gnocchi-pomme-de-terre-surgele-vespucci-33283/
Casa Morena,Gnocchi tomate et mozzarella surgelés 1 kg,surgele,unité (1kg),8.39,0.839,caisse (5x1kg),36.29,0.726,https://www.mayrand.ca/fr/nos-produits/surgele/pate-alimentaire-30a7be13/pates-garnies-surgelees/gnocchi-tomate-et-mozzarella-congele-casa-morena-11633/
Not available,Goberge en filet surgelé 400 g,surgele,"unité (env. 0,4 kg)",7.19,1.798,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/poisson-surgele/poissons-surgeles/goberge-en-filet-surgele--54018/
Pierino,Granité au citron 1 L,surgele,unité (1L),10.99,1.099,caisse (6x1L),56.99,0.95,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/granita-au-citron-surgele-pierino-29582/
Crema Gelato,Granité citron surgelé 800 g,surgele,unité (800g),7.79,0.974,caisse (6x800g),41.99,0.875,https://www.mayrand.ca/fr/nos-produits/surgele/creme-glacee-et-sorbet/granite-citron-surgele-crema-gelato-31801/
St-Hubert,Gratin au poulet et brocoli surgelé 715 g,surgele,unité (715g),8.99,1.257,caisse (6x715g),49.99,1.165,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/gratin-au-poulet-et-borcoli-surgele-st-hubert-31649/
Plaisirs Gastronomiques,Gratin de poulet surgelé 715 g,surgele,unité (715G),8.99,1.257,caisse (6x715g),47.99,1.119,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/gratin-de-poulet-surgele-plaisirs-gastronomiques-33724/
Ravifruit,Groseilles IQF surgelées 1 kg,surgele,unité (1kg),10.49,1.049,caisse (5x1kg),48.99,0.98,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/groseille-rouge-bille-iqf-surgelee-ravifruit-33790/
Pearlmark,Grosses brisures de crevettes sauvages d'Argentine crues 2 lb,surgele,unité (2lb),18.99,2.093,caisse (10X2lb),182.99,2.017,https://www.mayrand.ca/fr/nos-produits/surgele/fruit-de-mer-surgele/crevette-crue-surgelee/grosse-brisure-de-crevette-sauvage-crue-surgel.-pearlmark-18675/
Chef Nutri,Guacamole 1 lb,surgele,unité (1lb),5.29,1.166,caisse (12x1lb),50.49,0.928,https://www.mayrand.ca/fr/nos-produits/surgele/fruitetpuree/guacamole-chef-nutri-24404/
Skoulakis,"Gyros de boeuf 2,2 kg",surgele,unité (2.27kg),32.99,1.453,caisse (4x2.27kg),123.99,1.366,https://www.mayrand.ca/fr/nos-produits/surgele/viande-surgelee/boeuf-surgele/gyros-de-boeuf-surgele-skoulakis-35084/
McCain,Gâteau au chocolat 510 g,surgele,unité (510g),5.19,1.018,caisse (6x510g),28.99,0.947,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-au-chocolat-congele-mccain-11662/
Sélection du Pâtissier,"Gâteau au fromage New-York surgelé 22,9 cm / 9",surgele,unité (1un),27.99,27.99,caisse (2x1un),49.99,24.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-new-york-9-surgele-selection-du-patissier-44536/
Félix et Norton,Gâteau au fromage Triple Royale surgelé 95 g x4,surgele,unité (4x95g),8.99,224.75,caisse (6x4x95g),49.99,2.193,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-au-fromage-triple-royale-surgele-felix-et-norton-31785/
Quali Dessert,Gâteau biscuit et crème 6 surgelé,surgele,unité (1un),9.79,9.79,caisse (2un),17.49,8.745,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-biscuit-et-creme-6-surgele-quali-dessert-31611/
Beaux Gâteaux,Gâteau biscuit à la crème 17,surgele,unité (1un),23.99,23.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-biscuit-a-la-creme-17-surgele-beaux-gateaux-24369/
Quali Dessert,Gâteau boston chocolat 8,surgele,unité (1un),12.49,12.49,caisse (2un),20.99,10.495,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-boston-chocolat-8-surgele-quali-dessert-24393/
Quali Dessert,Gâteau boston vanille 8,surgele,unité (1un),12.49,12.49,caisse (2un),20.99,10.495,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-boston-vanille-8-surgele-quali-dessert-24392/
Sélection du Pâtissier,Gâteau brownie 16 x12,surgele,unité (1un),30.99,30.99,caisse (2x1un),57.99,28.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-brownie-16-x12-surgele-selection-du-patissier-44533/
Beaux Gâteaux,Gâteau cappucino 17,surgele,unité (1un),23.99,23.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-cappucino-17-surgele-beaux-gateaux-24366/
Original Cake,Gâteau carotte,surgele,unité (1un),25.99,25.99,caisse (2x1un),47.99,23.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-carotte-congele-original-cake-13901/
Original Cake,"Gâteau chocolat et érable 2,64 kg",surgele,unité (1un),26.99,26.99,caisse (2x1un),51.99,25.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-passion-au-chocolat-et-erable-surgele-original-cake-02431/
Original Cake,Gâteau chocolat triple fondant,surgele,unité (1un),28.99,28.99,caisse (2x1un),53.99,26.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-au-chocolat-triple-fondant-surgele-original-cake-45388/
Original Cake,Gâteau croustade aux 3 baies,surgele,unité (1un),31.99,31.99,caisse (2x1un),59.99,29.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-croustade-aux-3-baies-congele-original-cake-17852/
Sélection du Pâtissier,Gâteau croustillant au chocolat 6,surgele,unité (1un),6.29,6.29,caisse (6X1un),34.99,5.832,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-croustillant-au-chocolat-6-surgele-selection-du-patissier-32651/
Beaux Gâteaux,Gâteau crème et citron 17,surgele,unité (1un),23.99,23.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-creme-et-citron-17-surgele-beaux-gateaux-24367/
Beaux Gâteaux,Gâteau crème et fraise 17,surgele,unité (1un),23.99,23.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-creme-et-fraise-17-surgele-beaux-gateaux-24368/
Beaux Gâteaux,Gâteau dulce de leche,surgele,unité (1un),29.99,29.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-dulce-de-leche-congele-beaux-gateaux-18688/
Sélection du Pâtissier,Gâteau duo de chocolat 6,surgele,unité (1un),6.29,6.29,caisse (6x1un),34.99,5.832,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-duo-de-chocolat-6-surgele-selection-du-patissier-32654/
Beaux Gâteaux,Gâteau forêt noire 17,surgele,unité (1un),23.99,23.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-foret-noire-surgele-12x17-beaux-gateaux-33625/
Beaux Gâteaux,Gâteau framboise 17,surgele,unité (1un),23.99,23.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-framboise-17-surgele-beaux-gateaux-24363/
Jon donaire,"Gâteau fromage au chocolat 1,14 kg",surgele,unité (1.14kg),22.99,2.017,caisse (6X1.14kg),109.99,1.608,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-fromage-au-chocolat-congele-jon-donaire-17988/
Jon donaire,"Gâteau fromage aux fruits 1,14 kg",surgele,unité (1.14kg),22.99,2.017,caisse (6X1.14kg),109.99,1.608,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-fromage-aux-fruits-congele-jon-donaire-17987/
Quali Dessert,Gâteau fudge 8,surgele,unité (1un),12.99,12.99,caisse (2un),22.99,11.495,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-fudge-8-surgele-quali-dessert-24394/
McCain,Gâteau marbré 510 g,surgele,unité (510g),5.19,1.018,caisse (6X510g),28.99,0.947,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-marbre-congele-mccain-18376/
Crêpes Gourmet,Gâteau mille crêpes Chocolina,surgele,unité (1un),25.99,25.99,caisse (4un),93.99,23.497,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-mille-crepes-chocolina-crepes-gourmet-27657/
Crêpes Gourmet,Gâteau mille crêpes Lemonella 10,surgele,unité (1un),25.99,25.99,caisse (4un),93.99,23.497,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-mille-crepes-lemonella-10-crepes-gourmet-27656/
Crêpes Gourmet,Gâteau mille crêpes Red Velvet,surgele,unité (1un),25.99,25.99,caisse (4un),93.99,23.497,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-mille-crepes-red-velvet-crepes-gourmet-27654/
Crêpes Gourmet,Gâteau mille crêpes Tiramisu,surgele,unité (1un),25.99,25.99,caisse (4un),93.99,23.497,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-mille-crepes-tiramisu-crepes-gourmet-27655/
Sélection du Pâtissier,Gâteau mille-feuille 4,surgele,unité (1un),6.69,6.69,caisse (6X1un),35.99,5.998,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-mille-feuille-4-congele-selection-du-patissier-18741/
Quali Dessert,Gâteau moka et chocolat surgelé x2,surgele,unité (2un),4.29,2.145,caisse (9x2un),32.99,1.833,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-moka-chocolat-2un-surgele-quali-dessert-31616/
Quali Dessert,Gâteau moka et vanille surgelé x2,surgele,unité (2un),4.29,2.145,caisse (9x2un),32.99,1.833,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-moka-vanille-2un-surgele-quali-dessert-31617/
Quali Dessert,Gâteau moulin chocolat 8,surgele,unité (1un),12.99,12.99,caisse (2un),22.99,11.495,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-moulin-chocolat-8-surgele-quali-dessert-24395/
Sélection du Pâtissier,Gâteau poire caramel 12 x 16,surgele,unité (1un),30.99,30.99,caisse (2x1un),57.99,28.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-poire-et-caramel-12x16-congele-selection-du-patissier-07089/
Sélection du Pâtissier,Gâteau praliné 6,surgele,unité (1un),6.29,6.29,caisse (6X1un),34.99,5.832,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-praline-6-surgele-selection-du-patissier-32653/
Sélection du Pâtissier,Gâteau quatre-quarts au citron et pavot 15,surgele,unité (1un),16.99,16.99,caisse (2un),29.99,14.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-quatre-quarts-au-citron-et-pavot-15-surgel-selection-du-patissier-01055/
Sélection du Pâtissier,Gâteau quatre-quarts banane 15,surgele,unité (1un),15.99,15.99,caisse (2un),30.99,15.495,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-quatre-quarts-banane-15-surgele-selection-du-patissier-01058/
Sélection du Pâtissier,Gâteau quatre-quarts carotte et ananas 15,surgele,unité (1un),17.99,17.99,caisse (2un),31.99,15.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-quatre-quarts-au-carotte-et-ananas-congele-selection-du-patissier-18738/
Sélection du Pâtissier,Gâteau quatre-quarts carotte et ananas 15,surgele,unité (1un),17.99,17.99,caisse (2un),31.99,15.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-quatre-quarts-au-carotte-et-ananas-congele-selection-du-patissier-18738/
Sélection du Pâtissier,Gâteau quatre-quarts double chocolat 15,surgele,unité (1un),17.99,17.99,caisse (2un),31.99,15.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-quatre-quarts-double-chocolat-15-congele-selection-du-patissier-18739/
Sélection du Pâtissier,Gâteau quatre-quarts marbré chocolat 15,surgele,unité (1un),16.99,16.99,caisse (2un),29.99,14.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-quatre-quarts-marbre-chocolat-15-surgele-selection-du-patissier-01057/
Quali Dessert,Gâteau red velvet 6 surgelé,surgele,unité (1un),9.79,9.79,caisse (2un),17.49,8.745,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-red-velvet-6-surgele-quali-dessert-31610/
Sélection du Pâtissier,Gâteau tiramisu 12 x 16,surgele,unité (1un),51.99,51.99,caisse (2un),93.99,46.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-tiramisu-12-x-16-surgele-selection-du-patissier-43967/
Beaux Gâteaux,Gâteau tourbillon chocolat 17,surgele,unité (1un),23.99,23.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-tourbillon-de-chocolat-surgele-12x17-beaux-gateaux-33626/
Original Cakerie,Gâteau vanille et caramel,surgele,unité (1un),24.99,24.99,caisse (2x1un),45.99,22.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-a-la-vanille-et-au-caramel-congele-original-cakerie-11626/
Sélection du Pâtissier,Gâteau à l'érable 16,surgele,unité (1un),31.99,31.99,caisse (2x1un),61.99,30.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-erable-16-x12-surgele-selection-du-patissier-44531/
Beaux Gâteaux,Gâteau à la carotte 12'' x 17,surgele,unité (1un),23.99,23.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-a-la-carotte-surgele-12x17-beaux-gateaux-33624/
Sélection du Pâtissier,Gâteau à la carotte 16,surgele,unité (1un),29.99,29.99,caisse (2x1un),54.99,27.495,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-a-la-carotte-16-surgele-selection-du-patissier-44534/
Beaux Gâteaux,Gâteau à la crème à l'érable,surgele,unité (1un),23.99,23.99,N/A,N/A,N/A,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-a-la-creme-a-lerable-surgele-beaux-gateaux-36465/
Sélection du Pâtissier,Gâteau à la framboise 6,surgele,unité (1un),6.29,6.29,caisse (6X1un),34.99,5.832,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-a-la-framboise-6-surgele-selection-du-patissier-32655/
Quali Dessert,Gâteau à la mousse de framboise 7 surgelé,surgele,unité (1un),12.29,12.29,caisse (4un),43.99,10.998,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-mousse-framboise-7-surgele-quali-dessert-31614/
Quali Dessert,Gâteau à la mousse de tiramisu 7 surgelé,surgele,unité (1un),12.29,12.29,caisse (4un),43.99,10.998,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-mousse-tiramisu-7-surgele-quali-dessert-31613/
McCain,Gâteau à la vanille 510 g,surgele,unité (510g),5.19,1.018,caisse (6x510g),28.99,0.947,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-a-la-vanille-congele-mccain-11664/
Quali Dessert,Gâteau à la vanille 8 surgelé,surgele,unité (1un),11.99,11.99,caisse (2un),21.99,10.995,https://www.mayrand.ca/fr/nos-produits/surgele/patisserie-surgelee/gateau-et-tarte-surgeles/gateau-vanille-8-surgele-quali-dessert-31615/
Kim Lam,Général Tao au poulet avec sauce congelé,surgele,unité (227g),11.49,5.062,caisse (12x227g),130.99,4.809,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/plat-surgele/general-tao-au-poulet-avec-sauce-congele-kim-lam-31771/
Epikura,Hamburger steak et haricot jaune sauce bistro en purée 190 g,surgele,unité (190g),8.99,4.732,caisse (8X190g),62.99,4.144,https://www.mayrand.ca/fr/nos-produits/surgele/mets-surgeles/puree-surgelee/hamburger-steak-haricot-jaune-sauce-bistro-puree-epikura-26528/
Bonduelle,Haricot jaune entier extra fin 1 kg,surgele,unité (1kg),3.99,0.399,caisse (10x1kg),36.99,0.37,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/haricot-jaune-entier-extra-fin-congele-bonduelle-09866/
Bonduelle,Haricot jaune entier extra fin 1 kg,surgele,unité (1kg),3.99,0.399,caisse (10x1kg),36.99,0.37,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/haricot-jaune-entier-extra-fin-congele-bonduelle-09866/
Arctic Garden,Haricot vert coupé à la française 1 kg,surgele,unité (1kg),3.99,0.399,caisse (9X1kg),29.99,0.333,https://www.mayrand.ca/fr/nos-produits/surgele/legumes-surgeles/legumes-surgeles/haricot-vert-coupe-a-la-francaise-arctic-garden-34834/
